platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0088,2025-04-14T15:00:00-04:00,153,11,2025-04-16T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0097,2025-04-14T21:00:00-04:00,27,1,2025-04-16T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0086,2025-04-14T23:00:00-04:00,143,13,2025-04-16T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0098,2025-04-15T00:00:00-04:00,55,5,2025-04-17T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0087,2025-04-15T03:00:00-04:00,98,9,2025-04-17T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0089,2025-04-15T09:00:00-04:00,83,4,2025-04-17T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0099,2025-04-15T10:00:00-04:00,32,5,2025-04-17T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0094,2025-04-15T15:00:00-04:00,27,0,2025-04-17T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0088,2025-04-15T15:00:00-04:00,48,3,2025-04-17T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0095,2025-04-15T21:00:00-04:00,38,4,2025-04-17T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0080,2025-04-15T21:00:00-04:00,31,2,2025-04-17T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0096,2025-04-15T23:00:00-04:00,33,3,2025-04-17T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0090,2025-04-16T03:00:00-04:00,26,0,2025-04-18T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0081,2025-04-16T04:00:00-04:00,94,8,2025-04-18T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0097,2025-04-16T12:00:00-04:00,68,7,2025-04-18T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0079,2025-04-16T13:00:00-04:00,82,9,2025-04-18T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0098,2025-04-17T03:00:00-04:00,31,4,2025-04-19T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0091,2025-04-17T08:00:00-04:00,78,5,2025-04-19T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0089,2025-04-17T19:00:00-04:00,91,8,2025-04-19T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0099,2025-04-17T21:00:00-04:00,34,1,2025-04-19T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0100,2025-04-18T05:00:00-04:00,49,6,2025-04-20T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0080,2025-04-18T08:00:00-04:00,24,3,2025-04-20T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0081,2025-04-18T11:00:00-04:00,56,0,2025-04-20T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0092,2025-04-19T06:00:00-04:00,39,0,2025-04-21T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0082,2025-04-19T10:00:00-04:00,70,6,2025-04-21T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0083,2025-04-19T17:00:00-04:00,110,7,2025-04-21T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0093,2025-04-19T22:00:00-04:00,35,0,2025-04-21T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0090,2025-04-19T22:00:00-04:00,115,6,2025-04-21T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0101,2025-04-20T08:00:00-04:00,43,4,2025-04-22T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0084,2025-04-20T12:00:00-04:00,76,4,2025-04-22T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0100,2025-04-20T14:00:00-04:00,60,3,2025-04-22T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0101,2025-04-20T17:00:00-04:00,46,6,2025-04-22T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0094,2025-04-21T15:00:00-04:00,43,2,2025-04-23T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0091,2025-04-22T21:00:00-04:00,117,10,2025-04-24T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0082,2025-04-23T00:00:00-04:00,62,4,2025-04-25T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0083,2025-04-23T03:00:00-04:00,85,7,2025-04-25T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0102,2025-04-23T03:00:00-04:00,24,0,2025-04-25T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0103,2025-04-23T04:00:00-04:00,35,2,2025-04-25T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0092,2025-04-23T08:00:00-04:00,43,3,2025-04-25T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0102,2025-04-23T10:00:00-04:00,91,6,2025-04-25T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0085,2025-04-23T19:00:00-04:00,125,6,2025-04-25T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0093,2025-04-23T21:00:00-04:00,134,11,2025-04-25T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0086,2025-04-23T23:00:00-04:00,81,4,2025-04-25T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0094,2025-04-24T02:00:00-04:00,84,5,2025-04-26T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0103,2025-04-24T04:00:00-04:00,44,0,2025-04-26T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0104,2025-04-24T08:00:00-04:00,43,4,2025-04-26T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0105,2025-04-24T15:00:00-04:00,114,8,2025-04-26T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0087,2025-04-24T21:00:00-04:00,171,12,2025-04-26T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0095,2025-04-25T09:00:00-04:00,82,7,2025-04-27T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0084,2025-04-25T17:00:00-04:00,113,5,2025-04-27T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0085,2025-04-25T18:00:00-04:00,35,6,2025-04-27T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0106,2025-04-25T20:00:00-04:00,101,10,2025-04-27T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0088,2025-04-25T22:00:00-04:00,76,3,2025-04-27T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0104,2025-04-25T23:00:00-04:00,49,1,2025-04-27T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0105,2025-04-26T04:00:00-04:00,97,6,2025-04-28T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0107,2025-04-26T06:00:00-04:00,28,3,2025-04-28T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0095,2025-04-26T08:00:00-04:00,47,0,2025-04-28T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0096,2025-04-26T10:00:00-04:00,86,4,2025-04-28T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0096,2025-04-26T12:00:00-04:00,104,6,2025-04-28T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0089,2025-04-26T14:00:00-04:00,122,8,2025-04-28T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0097,2025-04-26T17:00:00-04:00,56,4,2025-04-28T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0106,2025-04-26T22:00:00-04:00,28,4,2025-04-28T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0098,2025-04-26T22:00:00-04:00,23,4,2025-04-28T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0099,2025-04-27T09:00:00-04:00,66,6,2025-04-29T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0100,2025-04-27T17:00:00-04:00,119,9,2025-04-29T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0101,2025-04-27T18:00:00-04:00,230,14,2025-04-29T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0102,2025-04-27T19:00:00-04:00,78,4,2025-04-29T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0107,2025-04-27T20:00:00-04:00,49,2,2025-04-29T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0108,2025-04-27T21:00:00-04:00,52,4,2025-04-29T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0109,2025-04-28T01:00:00-04:00,32,3,2025-04-30T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0097,2025-04-28T11:00:00-04:00,54,2,2025-04-30T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0086,2025-04-28T13:00:00-04:00,123,8,2025-04-30T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0090,2025-04-28T18:00:00-04:00,109,10,2025-04-30T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0108,2025-04-28T19:00:00-04:00,78,8,2025-04-30T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0091,2025-04-28T19:00:00-04:00,136,15,2025-04-30T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0110,2025-04-29T13:00:00-04:00,111,8,2025-05-01T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0092,2025-04-29T14:00:00-04:00,121,6,2025-05-01T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0111,2025-04-29T16:00:00-04:00,109,7,2025-05-01T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0109,2025-04-29T23:00:00-04:00,39,2,2025-05-01T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0093,2025-04-30T00:00:00-04:00,75,4,2025-05-02T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0098,2025-04-30T01:00:00-04:00,72,7,2025-05-02T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0112,2025-04-30T06:00:00-04:00,55,7,2025-05-02T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0103,2025-04-30T07:00:00-04:00,52,6,2025-05-02T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0094,2025-04-30T11:00:00-04:00,26,0,2025-05-02T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0099,2025-04-30T12:00:00-04:00,65,6,2025-05-02T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0113,2025-04-30T16:00:00-04:00,64,7,2025-05-02T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0114,2025-04-30T18:00:00-04:00,69,2,2025-05-02T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0100,2025-04-30T21:00:00-04:00,127,9,2025-05-02T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0104,2025-05-01T07:00:00-04:00,90,8,2025-05-03T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0101,2025-05-01T15:00:00-04:00,64,7,2025-05-03T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0095,2025-05-01T16:00:00-04:00,148,13,2025-05-03T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0096,2025-05-01T20:00:00-04:00,157,11,2025-05-03T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0102,2025-05-01T23:00:00-04:00,113,11,2025-05-03T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0103,2025-05-02T08:00:00-04:00,82,9,2025-05-04T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0097,2025-05-02T10:00:00-04:00,129,5,2025-05-04T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0110,2025-05-02T16:00:00-04:00,49,5,2025-05-04T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0105,2025-05-02T21:00:00-04:00,57,5,2025-05-04T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0115,2025-05-02T21:00:00-04:00,112,7,2025-05-04T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0104,2025-05-03T00:00:00-04:00,43,4,2025-05-05T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0111,2025-05-03T04:00:00-04:00,77,6,2025-05-05T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0105,2025-05-03T12:00:00-04:00,56,1,2025-05-05T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0116,2025-05-03T22:00:00-04:00,158,12,2025-05-05T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0098,2025-05-04T14:00:00-04:00,70,5,2025-05-06T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0112,2025-05-04T18:00:00-04:00,31,2,2025-05-06T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0117,2025-05-04T18:00:00-04:00,113,5,2025-05-06T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0087,2025-05-04T19:00:00-04:00,76,6,2025-05-06T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0106,2025-05-04T22:00:00-04:00,43,2,2025-05-06T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0113,2025-05-04T23:00:00-04:00,37,2,2025-05-06T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0114,2025-05-05T03:00:00-04:00,51,2,2025-05-07T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0088,2025-05-05T09:00:00-04:00,179,14,2025-05-07T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0089,2025-05-05T10:00:00-04:00,108,9,2025-05-07T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0107,2025-05-05T13:00:00-04:00,86,6,2025-05-07T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0099,2025-05-05T17:00:00-04:00,138,12,2025-05-07T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0106,2025-05-05T17:00:00-04:00,63,5,2025-05-07T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0090,2025-05-05T18:00:00-04:00,66,3,2025-05-07T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0118,2025-05-05T18:00:00-04:00,120,7,2025-05-07T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0091,2025-05-05T22:00:00-04:00,51,3,2025-05-07T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0107,2025-05-05T23:00:00-04:00,63,5,2025-05-07T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0108,2025-05-06T02:00:00-04:00,19,2,2025-05-08T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0092,2025-05-06T04:00:00-04:00,60,5,2025-05-08T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0108,2025-05-07T20:00:00-04:00,79,8,2025-05-09T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0100,2025-05-08T03:00:00-04:00,94,7,2025-05-10T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0109,2025-05-08T03:00:00-04:00,70,8,2025-05-10T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0109,2025-05-08T14:00:00-04:00,128,8,2025-05-10T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0115,2025-05-08T22:00:00-04:00,33,1,2025-05-10T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0110,2025-05-09T04:00:00-04:00,77,5,2025-05-11T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0119,2025-05-09T12:00:00-04:00,83,7,2025-05-11T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0116,2025-05-09T17:00:00-04:00,33,0,2025-05-11T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0110,2025-05-09T17:00:00-04:00,81,4,2025-05-11T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0101,2025-05-10T02:00:00-04:00,116,8,2025-05-12T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0120,2025-05-10T12:00:00-04:00,167,14,2025-05-12T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0111,2025-05-10T13:00:00-04:00,53,4,2025-05-12T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0102,2025-05-10T13:00:00-04:00,84,9,2025-05-12T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0111,2025-05-10T14:00:00-04:00,116,7,2025-05-12T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0112,2025-05-10T15:00:00-04:00,80,4,2025-05-12T15:00:00-04:00,synthetic,synthetic_fixed_48h
